epoch,env_steps,avg_ep_return,avg_ep_len,success_rate,avg_final_goal_dist,avg_min_goal_dist,policy_loss,value_loss,entropy,loss
33,135168,-0.36362214959010564,4.8347107438016526,0.9988193624557261,0.03979670509273778,0.039755558456517445,-0.018764547893079,1.239200570061803,1.5547469675540924,1.220436025224626
34,139264,-0.2745062562412537,4.571108622620381,0.9988801791713325,0.03990932059560851,0.03985599143803954,-0.01398025723756291,0.7488994447514414,1.5476594030857087,0.7349191883578896
35,143360,-0.26310577764191384,4.511013215859031,0.998898678414097,0.03975287439724193,0.039713097683929464,-0.01193858275655657,0.8742112300048271,1.5425119337936242,0.8622726450363795
36,147456,-0.2411869482243769,4.425945945945946,0.9978378378378379,0.03977870715933072,0.03956598054214909,-0.01261965483718086,1.4445800073444843,1.5390071924775839,1.431960360147059
37,151552,-0.1299495418719548,4.095,1.0,0.03910990553535521,0.03910990553535521,-0.01496249798219651,0.16078140260651708,1.5361924543976784,0.1458189037318031
38,155648,-0.21146139648098702,4.324181626187962,0.9978880675818373,0.038954566049939285,0.03877073506615199,-0.011334803624777123,2.099639210104942,1.533946656435728,2.0883044078946114
39,159744,-0.1440091995405028,4.102204408817635,0.9979959919839679,0.03880432624563963,0.03867448295442339,-0.010997329852398253,1.2941280711442231,1.5323739863932133,1.2831307448446752
40,163840,-0.06263086175384212,3.859566446748351,1.0,0.03849169951543198,0.03849169951543198,-0.02027188850042876,0.4604465993121266,1.527799489349127,0.44017470893450084
41,167936,-0.022679371001348984,3.7472527472527473,1.0,0.03832879096556168,0.03832879096556168,-0.016465276848369587,0.11870620989551146,1.5227846776445706,0.1022409334157904
42,172032,-0.009182139636463178,3.6867686768676866,0.9990999099909991,0.038370921853242375,0.03835101391865287,-0.013709493745409418,0.5033529551583342,1.5204569278284907,0.4896434603142552
43,176128,0.045829276780101326,3.5202063628546862,1.0,0.03772972834553579,0.03772972834553579,-0.014941522754573574,0.06239940878003836,1.5185026278098424,0.04745788685977459
44,180224,0.026137400288064532,3.5715532286212914,0.9991273996509599,0.03761921902910447,0.03759200333895561,-0.008824540842657111,0.5766995495983532,1.5149386333567756,0.5678750082983502
45,184320,0.03987155319081069,3.5310344827586206,0.9991379310344828,0.03702748831409704,0.03698191111184785,-0.009958784619811922,0.6227228107163683,1.5119601422920823,0.6127640244667418
46,188416,0.09809943980643976,3.351063829787234,1.0,0.03693449425658915,0.03693449425658915,-0.020454475248698145,0.04214539421567073,1.5074718023339908,0.021690919102790456
47,192512,0.017219336864470608,3.609347442680776,0.9973544973544973,0.036609148222302636,0.036441419227623645,-0.012210444777156226,1.585377435386181,1.5026343986392021,1.57316698692739
48,196608,0.11909426080303041,3.2928399034593725,1.0,0.036648440589470456,0.036648440589470456,-0.010094471363117918,0.05519978632219136,1.5006157457828522,0.04510531562846154
49,200704,0.1334954098016667,3.2389240506329116,1.0,0.036426587801727264,0.036426587801727264,-0.010920784901827574,0.03656693908851594,1.498615626245737,0.025646154186688364
50,204800,0.0768031742355598,3.4133333333333336,0.9983333333333333,0.03596222285646945,0.035894881429461144,-0.012382770981639623,1.2380219265818595,1.4961537055671215,1.2256391528993844
51,208896,0.10077294961795326,3.351063829787234,0.9991816693944353,0.03658650668395863,0.036551351857153656,-0.014180714322719723,0.9224500642158091,1.4947654955089091,0.9082693514414132
52,212992,0.08193809063527938,3.4003322259136213,0.9991694352159468,0.035893785590893804,0.03579169028188006,-0.010980538954026998,1.1803098287433387,1.4946988299489021,1.1693292911164463
53,217088,0.062358599074582285,3.450716090985678,0.9974726200505476,0.03626316628852748,0.0360716455239448,-0.014102053080569022,2.085211344063282,1.4952893801033498,2.071109285950661
54,221184,0.1540061215408322,3.1704105344694034,1.0,0.035779464511614865,0.035779464511614865,-0.01248833758290857,0.0412456268677488,1.4948586200674374,0.028757289440060656
55,225280,0.15877487225010123,3.153194765204003,0.9992301770592764,0.03559393522073676,0.03550964859195965,-0.00799305179680232,0.852795800101012,1.4930614776909352,0.8448027483187616
56,229376,0.11726095682305968,3.2918006430868165,0.9983922829581994,0.03589800748243401,0.03582664713910347,-0.010528561440878548,1.3545248866081239,1.4930345110595227,1.3439963271841406
57,233472,0.1422836652443885,3.206734534064213,0.9984338292873923,0.03582423433702302,0.03572689150966932,-0.009621661798155401,1.0300406694412232,1.4935194544494153,1.020419006794691
58,237568,0.17856817352236057,3.118811881188119,1.0,0.03452232322156974,0.03452232322156974,-0.013276951591251418,0.02821323946894457,1.4925968150297801,0.01493628843066593
59,241664,0.08716205307161959,3.357670221493027,0.9967186218211649,0.03543656256578563,0.03525847195814974,-0.010091356773045845,2.247030920535326,1.490561144053936,2.236939559131861
60,245760,0.1878838455664652,3.086661642803316,1.0,0.03510849499554228,0.03510849499554228,-0.01362618464294688,0.07077103876508772,1.4883142805525236,0.05714485367726801
61,249856,0.21898210500017232,2.9788937409024747,1.0,0.03519035962896945,0.03519035962896945,-0.019031737916520797,0.02180831622099504,1.481354682147503,0.0027765782084316014
62,253952,0.1648362986007485,3.1556240369799693,0.9984591679506933,0.03514949169845101,0.03507548616912061,-0.012920138362096623,0.9315293591469527,1.4746506951749325,0.918609219789505
63,258048,0.15671476275062493,3.1524249422632793,0.9984603541185527,0.03451553309763609,0.03435233312252453,-0.010257511996314861,1.3552921129390598,1.474410519003868,1.3450345991179347
64,262144,0.18839019816101288,3.075075075075075,0.9992492492492493,0.0346037948276154,0.03454256200444166,-0.007148230305756442,0.6333573875483125,1.4730057470500468,0.6262091559357941
65,266240,0.21981348368204792,2.9780861943024104,1.0,0.0352172925612509,0.0352172925612509,-0.014557447043314044,0.13463294213371618,1.4687193972723824,0.12007549464968699
66,270336,0.16135165798399997,3.1251908396946564,0.9977099236641221,0.034692986005959846,0.034541438631571206,-0.012337697288603521,1.647293407842517,1.4666073627769947,1.634955708682537
67,274432,0.1667365983858135,3.146041506533436,0.9984627209838586,0.03437766860053802,0.03431146354310724,-0.01031494663329795,0.9160757547244429,1.4670038133859635,0.9057608085684479
68,278528,0.1949907494414156,3.054436987322893,0.9992542878448919,0.03494675238536897,0.03491385542182703,-0.013718638363934587,0.6723857957869768,1.4655953519046307,0.6586671592667699
69,282624,0.19607568002378623,3.068215892053973,0.9992503748125937,0.03483260359379115,0.034791328175959625,-0.016620350710581988,0.5304319502320141,1.4639460034668446,0.513811599696055
70,286720,0.24031702253976975,2.915954415954416,1.0,0.03492344298235478,0.03492344298235478,-0.013618614828737918,0.049670225504087284,1.461043617129326,0.03605161075247452
71,290816,0.2503107458215324,2.886539816772375,1.0,0.03453957258478867,0.03453957258478867,-0.009325595868479771,0.022547857525448006,1.45606646190087,0.0132222612737678
72,294912,0.17170951080584512,3.0959939531368104,0.9977324263038548,0.03509004269103581,0.03493986264447022,-0.013376335939392447,1.8068749349564315,1.4529154106974602,1.793498596921563
73,299008,0.18695461884375444,3.0681647940074908,0.998501872659176,0.0351188925497778,0.035038877137123926,-0.008686308321193792,0.8934739003889263,1.4535035192966461,0.8847875895909965
74,303104,0.23803497442796606,2.9305654974946314,1.0,0.03444152589288721,0.03444152589288721,-0.012584378082829062,0.11376763648586348,1.4530983731150626,0.10118325864896179
75,307200,0.19927628663358388,3.0483991064780342,0.9985107967237528,0.03417351381084864,0.034099655137456296,-0.010146609327057377,0.9332618765532971,1.4500017918646335,0.9231152646243572
76,311296,0.17334588682265992,3.1259541984732824,0.9977099236641221,0.034412485913849857,0.034256432795157755,-0.010831397169386036,1.4134353160858155,1.4485841311514378,1.4026039179414511
77,315392,0.22791664572252157,2.9467242620590355,0.9992800575953924,0.03422715323118934,0.03415814368473332,-0.009700364214950241,0.6037926728371531,1.4484041556715965,0.5940923083573579
78,319488,0.19831706927075207,3.053691275167785,0.9985085756897838,0.03424637575371998,0.03419208911780232,-0.01102216963772662,0.8030304110143334,1.4484974928200245,0.7920082432683557
79,323584,0.22094612404058192,2.9588150289017343,0.9992774566473989,0.03456733782265626,0.034499640593027986,-0.004491870116908103,0.7355768689885736,1.4484221450984478,0.731084999628365
80,327680,0.25936944679181195,2.869656622284513,1.0,0.03409457783043102,0.03409457783043102,-0.005780475388746709,0.048411267140181735,1.4478893466293812,0.04263079256634228
81,331776,0.15814131108422197,3.1556240369799693,0.9969183359013868,0.03533709889352436,0.03518381209768504,-0.009206169238314032,1.7451836973428727,1.4465278945863247,1.7359775349497795
82,335872,0.17396267789794476,3.100681302043906,0.9984859954579863,0.034367068199741176,0.0342452155022877,-0.01136023941799067,1.396961819753051,1.4469729214906693,1.3856015760451554
83,339968,0.18164124560320552,3.0889894419306185,0.997737556561086,0.03449507105637617,0.03436399495290932,-0.011891592835308985,1.4164784967899322,1.4474875569343566,1.404586902912706
84,344064,0.16882420569779744,3.1259541984732824,0.9977099236641221,0.03445485916543212,0.034320625728920445,-0.011482061218703165,1.41361820474267,1.4480277255177498,1.4021361406892539
85,348160,0.17967116252637472,3.0773854244928627,0.9977460555972952,0.034468547644682795,0.03430991861787306,-0.014392061554826797,1.571622058749199,1.4499328553676605,1.5572299959138036
86,352256,0.15032224384104753,3.1744186046511627,0.9968992248062015,0.034624881043221596,0.034454173970130064,-0.008408205780142453,1.9623866979032756,1.4525233879685402,1.9539784889668226
87,356352,0.1440703327045692,3.162934362934363,0.9969111969111969,0.03460586824127146,0.03432323762636387,-0.01076551823061891,2.480520877242088,1.4530688285827638,2.4697553545236586
88,360448,0.16180387304692662,3.1156773211567734,0.997716894977169,0.03440176114890742,0.034158530263045925,-0.00956897737341933,1.8020328566432,1.4516157031059265,1.7924638843163847
89,364544,0.1945520763597245,3.0385756676557865,0.9985163204747775,0.03477491645103746,0.034692089269573324,-0.009092423404217698,0.9834574388340116,1.4525826841592788,0.9743650176562368
90,368640,0.23246499684133554,2.9340501792114697,0.9992831541218637,0.03448295239659567,0.03445372823659184,-0.011010369136056398,0.46460340698249636,1.452197477966547,0.4535930367186666
91,372736,0.24395248510580983,2.8817733990147785,0.9992962702322308,0.034680736574942715,0.03460656313250532,-0.006355597189394757,0.7258397398050874,1.4499650046229362,0.7194841441232711
92,376832,0.19575374601527873,3.0206489675516224,0.9985250737463127,0.034398515973512116,0.03425099324142412,-0.010214700084179639,1.3446363758295774,1.449215406179428,1.3344216756522655
93,380928,0.1712744697607683,3.128342245989305,0.9977081741787625,0.03478984824631497,0.03468371178873731,-0.011234083940507844,1.5658174313604831,1.4508746832609176,1.5545833420008421
94,385024,0.23365492919401584,2.9396984924623117,0.9992821249102656,0.0342913940742783,0.03426495202257427,-0.011584792532084975,0.3823867755010724,1.4510920092463493,0.3708019835874438
95,389120,0.25704956805033435,2.8623340321453528,1.0,0.03408534253038242,0.03408534253038242,-0.01333104086734238,0.016045154705352616,1.4463104829192162,0.0027141139544255566
96,393216,0.21673540060887303,2.978181818181818,0.9985454545454545,0.034041500049897214,0.03395386695489287,-0.008369054360082373,1.0415201338008047,1.442344719171524,1.0331510776653885
97,397312,0.2556801426291669,2.862237762237762,0.9993006993006993,0.03427990233506096,0.034221984522573495,-0.011336947185918688,0.4883046713657677,1.4434087783098222,0.47696772385388614
98,401408,0.2714997969601075,2.8202479338842976,1.0,0.033906277617088136,0.033906277617088136,-0.01572190411243355,0.05893849612330086,1.4412101060152054,0.04321659206179902
99,405504,0.24104189294802814,2.911095305832148,0.9992887624466572,0.0340586799242604,0.03400794343902315,-0.010120804083999246,0.4764513955451548,1.4350651390850544,0.4663305917754769
100,409600,0.26334157495917526,2.8403886190145733,0.9993060374739764,0.0342971129930403,0.03426793953377978,-0.011198390359641052,0.47854551682248714,1.4322199948132037,0.46734712678007784
101,413696,0.2546750093354917,2.8573456352022713,1.0,0.03444077365921323,0.03444077365921323,-0.01013412262836937,0.33527633678168056,1.4315712310373783,0.32514221356250345
102,417792,0.22076243237593,2.9767272727272727,0.9978181818181818,0.03432252470437776,0.03424404119327664,-0.012314562045503408,0.9173316510394216,1.4302126295864581,0.9050170885398984
103,421888,0.27103391300183655,2.8202479338842976,1.0,0.03391070617042154,0.03391070617042154,-0.013373671800945886,0.021837312553543597,1.423583872616291,0.008463640784611925
104,425984,0.26867353916528147,2.828038674033149,1.0,0.0337993999096071,0.0337993999096071,-0.012434268207289278,0.016515620081918314,1.4144961908459663,0.00408135203178972
105,430080,0.27266220058755886,2.8183069511355816,1.0,0.03419288624935647,0.03419288624935647,-0.009894767316291108,0.20231457058689556,1.41268824711442,0.1924198037944734
106,434176,0.2670291393404685,2.8371448371448373,1.0,0.03365143384637307,0.03365143384637307,-0.012991933481922993,0.02592393239158102,1.4077678057882521,0.012931998832047813
107,438272,0.2706485190550447,2.8241379310344827,0.9993103448275862,0.03373510885566216,0.03368908775231705,-0.010436414493597113,0.529242556495592,1.4030700951814652,0.5188061432447284
108,442368,0.25921936669969975,2.846421125781793,0.9993050729673384,0.033489153881753386,0.03344054781097875,-0.005673382815439254,0.6637342597241513,1.402908741682768,0.6580608788412065
109,446464,0.28011233823424286,2.7920927062031358,1.0,0.03406524457464067,0.03406524457464067,-0.012787617795402184,0.0143906474346295,1.398546399921179,0.0016030296916142105
110,450560,0.2850492875628782,2.771834800270819,1.0,0.03385733902995388,0.03385733902995388,-0.013887152157258243,0.009907434368506074,1.3903770804405213,-0.003979717858601362
111,454656,0.291581716777309,2.756228956228956,1.0,0.03367153702880748,0.03367153702880748,-0.0111330332380021,0.010343160320189781,1.383001410961151,-0.0007898727693827823
112,458752,0.26950231377845085,2.819559228650138,1.0,0.03429462967412264,0.03429462967412264,-0.01120165734901093,0.021211618685629218,1.3750831916928292,0.010009961205651053
113,462848,0.2016583448036812,3.011764705882353,0.9977941176470588,0.033972957062617166,0.03382173331303741,-0.014987754777394002,1.5757722286507487,1.3712697876617312,1.5607844716869295
114,466944,0.2867684754664713,2.763157894736842,1.0,0.034020278382576326,0.034020278382576326,-0.014508255184045993,0.010704593802802264,1.3673879891633987,-0.0038036612793803217
115,471040,0.2855004234236197,2.7793618465716223,1.0,0.03363202522664969,0.03363202522664969,-0.013659849352552555,0.010526693286374211,1.357090014219284,-0.003133156313560903
116,475136,0.2626339869923954,2.8444444444444446,1.0,0.03392593573209726,0.03392593573209726,-0.01118401622516103,0.3443649969180115,1.3500311717391014,0.33318097903393207
117,479232,0.26172589314901884,2.856245638520586,0.9993021632937893,0.03351283289390744,0.03349649832783486,-0.0066892436079797335,0.37958948789164426,1.3486557304859161,0.372900245571509
118,483328,0.29146853795059113,2.7601078167115904,1.0,0.03321093498968276,0.03321093498968276,-0.012468531283957418,0.010865005769301207,1.345097915828228,-0.0016035255859605968
119,487424,0.283133206505997,2.776949152542373,1.0,0.03347647483665812,0.03347647483665812,-0.010377460139958808,0.00970096851233393,1.3367707712782755,-0.0006764916599624687
120,491520,0.2640534294396007,2.8253968253968256,0.9993098688750862,0.0340235711961054,0.033954553385480486,-0.0015130699279585055,0.6242022670007178,1.331657991877624,0.6226891953764218
121,495616,0.26345384421072915,2.828038674033149,0.9993093922651933,0.03389210232407452,0.033819756862316384,-0.0029836188768967986,0.621397846378386,1.330833300948143,0.6184142273850739
122,499712,0.28798328441650695,2.759433962264151,1.0,0.03384737416284756,0.03384737416284756,-0.012733793596271425,0.010945779929170386,1.3267272315919398,-0.0017880135914310814
123,503808,0.27574820383472837,2.7862491490810073,0.9993192648059904,0.03391717990969388,0.03386498267880918,-0.00859501581483831,0.6039168346809068,1.3225726336240768,0.5953218159265816
124,507904,0.2735116611622907,2.8170563961485557,1.0,0.03295492935199367,0.03295492935199367,-0.012180682920734398,0.009245168420602568,1.3191812112927437,-0.00293551470967941
125,512000,0.24196306635340709,2.9028368794326243,0.9985815602836879,0.033784883393219126,0.03370838851208884,-0.007743903730962691,0.8767951765496816,1.315580628812313,0.8690512763070208
126,516096,0.29556233467287774,2.745308310991957,1.0,0.033376896835366716,0.033376896835366716,-0.012362727591244039,0.01038535191619303,1.3121800482273103,-0.00197737562994007
127,520192,0.30036992603945956,2.7209302325581395,1.0,0.03382279119389348,0.03382279119389348,-0.012322725619014818,0.00925916297128424,1.3045246861875057,-0.0030635625211289153
128,524288,0.28684497305499596,2.7694388100067613,1.0,0.033598202631441705,0.033598202631441705,-0.011905286757973954,0.05761107745347545,1.299529631435871,0.04570579064602498
129,528384,0.2798088374035162,2.7807196198234894,0.9993211133740665,0.03360903830104998,0.03355352128859045,-0.009509689061087557,0.5855588992126286,1.2972991958260536,0.5760492096189409
130,532480,0.29551661444133576,2.744638069705094,1.0,0.033359314053476696,0.033359314053476696,-0.012302661052672192,0.009173985675442965,1.292641243338585,-0.0031286756129702553
131,536576,0.29404284747549564,2.7531943510423673,1.0,0.0332263391358476,0.0332263391358476,-0.01191033045470249,0.009592530509689823,1.2827495142817498,-0.0023177999362815173
132,540672,0.29218635198617293,2.748993288590604,1.0,0.03352129240051512,0.03352129240051512,-0.013374014421424362,0.008344334768480621,1.273763307183981,-0.005029679558356292
133,544768,0.30830444289320513,2.7112582781456953,1.0,0.032936958133224524,0.032936958133224524,-0.011806154283112847,0.008089742489391937,1.2646700993180275,-0.0037164117966312915
134,548864,0.29360917100760453,2.7471495640509724,1.0,0.033349768372938425,0.033349768372938425,-0.012052085822506341,0.009018392261350528,1.2566904805600643,-0.0030336935771629213
135,552960,0.29249317178285633,2.750167897918066,1.0,0.033348640503300525,0.033348640503300525,-0.011015407659579068,0.017504837943124584,1.2501736789941789,0.006489430283545516
136,557056,0.2901497994090987,2.7550471063257067,0.9993270524899058,0.03332318104524667,0.03327976148321718,-0.0065503937119501645,0.509094032633584,1.2466290548443795,0.5025436393916607
137,561152,0.29315556035300133,2.750839489590329,1.0,0.033246759694917756,0.033246759694917756,-0.014325229238602332,0.008249121898552403,1.24749521240592,-0.006076107299304567
138,565248,0.27537508902300767,2.795765027322404,0.9993169398907104,0.033706718071966936,0.03366269158101463,-0.00945044144464191,0.5293776790203992,1.246618565917015,0.5199272390920668
139,569344,0.29221304892965333,2.750167897918066,1.0,0.03359917836836705,0.03359917836836705,-0.010316348809283227,0.0279277731111506,1.244716541469097,0.01761142411851324
140,573440,0.29986422450000183,2.7288474350433045,1.0,0.03341821489544172,0.03341821489544172,-0.011616515718924348,0.03243679876613896,1.237686774879694,0.020820282961358315
141,577536,0.3045760763688715,2.7197875166002654,1.0,0.032951210158880785,0.032951210158880785,-0.009060035814763978,0.008305114868562669,1.2281106874346732,-0.0007549209578428418
142,581632,0.274688143608526,2.819559228650138,0.9993112947658402,0.0330048923617352,0.03299427640299792,-0.004111110116355121,0.30388156563276425,1.2231033127754927,0.2997704552253708
143,585728,0.29853693517388463,2.7336448598130842,1.0,0.03339533269366819,0.03339533269366819,-0.012079556929529644,0.010863041473203338,1.2195147067308425,-0.0012165154766989872
144,589824,0.3030647154474023,2.716655607166556,1.0,0.03341957911949137,0.03341957911949137,-0.01061580958776176,0.016728653592872435,1.2136404901742934,0.006112844200106338
145,593920,0.28256347431994217,2.761294672960216,0.9993256911665542,0.03352841505226921,0.03348169189614676,-0.0010361521563027054,0.6637085520662367,1.2119597390294075,0.6626723999157548
146,598016,0.3094646318704109,2.696969696969697,1.0,0.033500413037959254,0.033500413037959254,-0.01292902338609565,0.00862327885988634,1.2090827330946923,-0.00430574448837433
147,602112,0.3014007256017189,2.727030625832224,1.0,0.03323787523212827,0.03323787523212827,-0.013134375153458677,0.007333688344806433,1.2025939017534255,-0.005800686782458797
148,606208,0.3050104665067939,2.708994708994709,1.0,0.033370267316790186,0.033370267316790186,-0.011098206576571101,0.007135600384208374,1.1953516326844693,-0.003962606287677773
149,610304,0.3014464846929253,2.726364846870839,1.0,0.0333021287759828,0.0333021287759828,-0.012242230735137128,0.0072932218899950385,1.187559426575899,-0.004949008900439367
150,614400,0.2938518885581176,2.7439678284182305,0.9993297587131368,0.033184457729800276,0.03314048265283003,-0.005895241361577064,0.5348650484345854,1.1839437253773213,0.5289698056876659
151,618496,0.30546319745472295,2.706543291473893,1.0,0.033361610411423194,0.033361610411423194,-0.011654111288953573,0.007459420143277384,1.1810026720166207,-0.004194691171869635
152,622592,0.2966040130573493,2.7416331994645247,1.0,0.03295905353068817,0.03295905353068817,-0.013169493306486401,0.007580234503257089,1.1756233349442482,-0.00558925889490638
153,626688,0.2978027754901884,2.725699067909454,1.0,0.033426729380308134,0.033426729380308134,-0.012306687473028433,0.007512218962074257,1.1707833759486674,-0.004794468553154729
154,630784,0.2983047413890138,2.7245508982035926,1.0,0.03349105101134516,0.03349105101134516,-0.013558828260283918,0.007134609326021746,1.1642060697078704,-0.00642421884695068
155,634880,0.3081130322195875,2.7107875579086698,1.0,0.03262589125592609,0.03262589125592609,-0.0126879643619759,0.007089936948614195,1.1584252260625363,-0.005598027392989024
156,638976,0.3098055339499974,2.6923076923076925,1.0,0.03368570827367733,0.03368570827367733,-0.011362213708343916,0.0069013913278467955,1.1528363905847072,-0.004460822240798734
157,643072,0.3112854042806317,2.698088332234674,1.0,0.03272944175617999,0.03272944175617999,-0.012693914794363081,0.02350909952656366,1.1457622788846493,0.010815184836974367
158,647168,0.3055919247515995,2.7112582781456953,1.0,0.03301132188875549,0.03301132188875549,-0.014418297037263984,0.006829526112414897,1.1380712524056436,-0.007588770991424099
159,651264,0.30314664843635725,2.7250332889480693,1.0,0.03258773695135591,0.03258773695135591,-0.011931041975913104,0.006951859069522471,1.1310248605906963,-0.0049791829180321654
160,655360,0.31755342263940944,2.6782210595160234,1.0,0.032673907893520406,0.032673907893520406,-0.012441213271813467,0.006341430803877302,1.1253534369170666,-0.0060997825377853586
161,659456,0.3161426180816045,2.676470588235294,1.0,0.03318551091790759,0.03318551091790759,-0.012569478616933338,0.006232530719717033,1.1192407928407193,-0.006336947926320136
162,663552,0.3169854205338336,2.6718851924331375,1.0,0.03279881989729177,0.03279881989729177,-0.009890647060819902,0.0066713343374431135,1.1118755169212817,-0.0032193126418860627
163,667648,0.2988964253039214,2.731154102735157,1.0,0.03282688281873491,0.03282688281873491,-0.010948289114458021,0.006758464797167107,1.1066345542669296,-0.004189824202330783
164,671744,0.313063059830197,2.687007874015748,1.0,0.033236988080088584,0.033236988080088584,-0.01250742786214687,0.006724926028982736,1.1008946508169175,-0.005782501833164133
165,675840,0.3175963623007865,2.6771241830065358,1.0,0.03252020018187418,0.03252020018187418,-0.010630473925266415,0.006396224722266197,1.093450988829136,-0.004234249275759794
