epoch,env_steps,avg_ep_return,avg_ep_len,success_rate,avg_final_goal_dist,avg_min_goal_dist,policy_loss,value_loss,entropy,loss
100,409600,-45.60265894495576,97.19047619047619,0.023809523809523808,0.2857241105022175,0.09852818838719811,nan,nan,nan,nan
101,413696,-44.431456414986776,95.18604651162791,0.046511627906976744,0.260965957977744,0.09767633771827054,nan,nan,nan,nan
102,417792,-43.007808660023834,92.79545454545455,0.09090909090909091,0.2312224645971913,0.09262545764530924,nan,nan,nan,nan
103,421888,-42.38864493958959,94.88372093023256,0.06976744186046512,0.24838958286442037,0.0819022881170345,nan,nan,nan,nan
104,425984,-45.09358456926691,97.0952380952381,0.047619047619047616,0.2730275675920503,0.10334028183881726,nan,nan,nan,nan
105,430080,-46.134325681559005,97.35714285714286,0.047619047619047616,0.28048801036285503,0.09358982719658386,nan,nan,nan,nan
106,434176,-46.500301026550474,97.30952380952381,0.047619047619047616,0.26378721473295064,0.107035601023762,nan,nan,nan,nan
107,438272,-46.88669126308385,99.60975609756098,0.024390243902439025,0.28128902695891334,0.09587893816756039,nan,nan,nan,nan
108,442368,-45.788355755493996,94.67441860465117,0.06976744186046512,0.3181982837444128,0.10304718663872675,nan,nan,nan,nan
109,446464,-46.35251820726233,97.8780487804878,0.04878048780487805,0.2671199530453944,0.10478916187293646,nan,nan,nan,nan
110,450560,-45.77491405600276,97.97560975609755,0.0,0.2841911081497262,0.10764249632271325,nan,nan,nan,nan
111,454656,-44.137299091060434,95.92857142857143,0.047619047619047616,0.28399945533878745,0.0980886406309548,nan,nan,nan,nan
112,458752,-44.545923480621596,96.14285714285714,0.023809523809523808,0.2763021173221724,0.09215020787503038,nan,nan,nan,nan
113,462848,-43.76940121003175,93.23255813953489,0.09302325581395349,0.264975443287471,0.09923112901404153,nan,nan,nan,nan
114,466944,-43.99959735363468,92.13636363636364,0.06818181818181818,0.2582456753800877,0.0999372764702209,nan,nan,nan,nan
115,471040,-46.75399613362404,96.5952380952381,0.047619047619047616,0.28773856145285426,0.11209567596337625,nan,nan,nan,nan
116,475136,-45.43603657841787,96.42857142857143,0.047619047619047616,0.29101899665381226,0.10000699417044719,nan,nan,nan,nan
117,479232,-47.5496887976218,96.97619047619048,0.047619047619047616,0.30185435138021904,0.10696261666626447,nan,nan,nan,nan
118,483328,-43.45504683103958,95.38095238095238,0.047619047619047616,0.26173293665938435,0.0908457086909385,nan,nan,nan,nan
119,487424,-44.41705524538061,94.93023255813954,0.06976744186046512,0.27694950499680154,0.0915298076389834,nan,nan,nan,nan
120,491520,-43.86282813498468,95.57142857142857,0.047619047619047616,0.28083423485181164,0.08466355378429095,nan,nan,nan,nan
121,495616,-47.28324345404633,98.0,0.0,0.29784526666853484,0.1188207393648421,nan,nan,nan,nan
122,499712,-39.77464632576277,86.85106382978724,0.1276595744680851,0.2584686513910902,0.09101138810845132,nan,nan,nan,nan
123,503808,-46.7597207325602,99.65853658536585,0.0,0.2734729922035845,0.0952767682511632,nan,nan,nan,nan
124,507904,-46.17537787197416,98.6829268292683,0.024390243902439025,0.27231468462453384,0.09966743880564846,nan,nan,nan,nan
125,512000,-44.46140694887717,94.16279069767442,0.06976744186046512,0.26224442536747733,0.09584697002415048,nan,nan,nan,nan
126,516096,-47.78247170684939,98.6829268292683,0.024390243902439025,0.27726482159299093,0.10329365889291937,nan,nan,nan,nan
127,520192,-45.92793061521596,98.17073170731707,0.024390243902439025,0.29067956088337954,0.09379297944648964,nan,nan,nan,nan
128,524288,-46.07316480023584,96.07142857142857,0.023809523809523808,0.2846205427444407,0.10301643224166972,nan,nan,nan,nan
129,528384,-45.7913525687929,96.52380952380952,0.047619047619047616,0.27787071486402837,0.10667169743794061,nan,nan,nan,nan
130,532480,-43.02114761659806,92.4090909090909,0.09090909090909091,0.25098643356680195,0.08974125280722299,nan,nan,nan,nan
131,536576,-44.94359106829158,96.4047619047619,0.07142857142857142,0.27200428964126677,0.08897554182580539,nan,nan,nan,nan
132,540672,-43.3654861754228,96.04761904761905,0.047619047619047616,0.2664869865846066,0.08385430467093274,nan,nan,nan,nan
133,544768,-47.52050099471902,98.48780487804878,0.0,0.3083118423819542,0.10092205649650679,nan,nan,nan,nan
134,548864,-44.72295796926568,96.45238095238095,0.023809523809523808,0.2869810853596954,0.09802584119495891,nan,nan,nan,nan
135,552960,-45.93094625957802,96.4047619047619,0.047619047619047616,0.2689035899626712,0.10387017198705248,nan,nan,nan,nan
136,557056,-45.26682820024981,95.16279069767442,0.046511627906976744,0.28366273437994854,0.10473201666460481,nan,nan,nan,nan
137,561152,-44.15829655582644,97.30952380952381,0.047619047619047616,0.2733597482465917,0.0901719833546806,nan,nan,nan,nan
138,565248,-45.64066397337218,98.1951219512195,0.04878048780487805,0.2619176193980909,0.10220921257647073,nan,nan,nan,nan
139,569344,-45.963560397567136,95.97619047619048,0.023809523809523808,0.2897649130650929,0.11412322547818933,nan,nan,nan,nan
140,573440,-44.15736733233488,95.09302325581395,0.06976744186046512,0.26232576294433935,0.10077649153509112,nan,nan,nan,nan
141,577536,-45.93321789381484,94.79069767441861,0.06976744186046512,0.2783898478373885,0.10808904536155074,nan,nan,nan,nan
142,581632,-46.33187219768744,97.92682926829268,0.024390243902439025,0.28788177687220456,0.09946895127252835,nan,nan,nan,nan
143,585728,-41.98249378971279,90.28888888888889,0.08888888888888889,0.2535034275510245,0.09082996429254611,nan,nan,nan,nan
144,589824,-41.69311691967509,92.95454545454545,0.11363636363636363,0.23864935454912484,0.08308761060999875,nan,nan,nan,nan
145,593920,-44.17460978514648,95.69047619047619,0.07142857142857142,0.26985047030306997,0.10106122719922236,nan,nan,nan,nan
146,598016,-43.74562235703869,93.16279069767442,0.06976744186046512,0.27161350233350384,0.09259853133022092,nan,nan,nan,nan
147,602112,-41.54925307294247,91.61363636363636,0.09090909090909091,0.2507534040011127,0.09111431818878786,nan,nan,nan,nan
148,606208,-44.25849392261624,96.23809523809524,0.047619047619047616,0.26235962011629627,0.0852846350254757,nan,nan,nan,nan
149,610304,-45.81978054590519,98.60975609756098,0.024390243902439025,0.25660453882159256,0.09534771526913817,nan,nan,nan,nan
150,614400,-45.93515277282417,95.9047619047619,0.07142857142857142,0.2828490385519607,0.09990785874071575,nan,nan,nan,nan
151,618496,-42.679902483364316,92.88636363636364,0.06818181818181818,0.2614877542099831,0.0889479606200687,nan,nan,nan,nan
152,622592,-45.468922736885055,96.11904761904762,0.047619047619047616,0.30161223460787107,0.09562330092081711,nan,nan,nan,nan
153,626688,-47.96530941260443,98.5609756097561,0.0,0.308990329867456,0.10569562045175855,nan,nan,nan,nan
154,630784,-44.409860365421395,94.86046511627907,0.06976744186046512,0.28199117739013463,0.09114616914370725,nan,nan,nan,nan
155,634880,-45.75645434440858,95.52380952380952,0.047619047619047616,0.2805550132567684,0.10783170988517148,nan,nan,nan,nan
156,638976,-42.46549719078312,96.71428571428571,0.023809523809523808,0.2545406930370345,0.08023642839509107,nan,nan,nan,nan
157,643072,-45.92724488512884,93.81395348837209,0.06976744186046512,0.3070288875010298,0.10310797260121204,nan,nan,nan,nan
158,647168,-43.183293701485894,93.51162790697674,0.09302325581395349,0.2586703563845435,0.08098513290805873,nan,nan,nan,nan
159,651264,-44.25972367913446,93.48837209302326,0.06976744186046512,0.2622553328008846,0.1033786130246035,nan,nan,nan,nan
160,655360,-41.39428544661138,92.86363636363636,0.09090909090909091,0.22631987586448138,0.09380343446338718,nan,nan,nan,nan
161,659456,-46.93081613750916,96.69047619047619,0.047619047619047616,0.28587455337955836,0.10760492906861362,nan,nan,nan,nan
162,663552,-47.23394588361734,97.90243902439025,0.024390243902439025,0.27646703295773123,0.11199325445766856,nan,nan,nan,nan
163,667648,-43.078498076614046,94.18604651162791,0.06976744186046512,0.24898949936898643,0.08827497983394667,nan,nan,nan,nan
164,671744,-45.063176794748486,96.80952380952381,0.047619047619047616,0.30355855101896895,0.09780047099948638,nan,nan,nan,nan
165,675840,-46.889559652021596,97.11904761904762,0.023809523809523808,0.2888363520060444,0.10778008664159902,nan,nan,nan,nan
166,679936,-45.2844571526552,95.64285714285714,0.07142857142857142,0.2790817490534946,0.09842010391210872,nan,nan,nan,nan
167,684032,-46.04840667530709,96.0,0.023809523809523808,0.2809283370595603,0.10809069659028735,nan,nan,nan,nan
168,688128,-49.06360745627963,98.4390243902439,0.0,0.28340347056708687,0.1162893513172138,nan,nan,nan,nan
169,692224,-45.3417381180122,94.44186046511628,0.046511627906976744,0.27721353891024064,0.10307040041702431,nan,nan,nan,nan
170,696320,-45.190408474012514,92.61363636363636,0.09090909090909091,0.29471805721352046,0.09967712774364786,nan,nan,nan,nan
171,700416,-45.98997549767885,95.52380952380952,0.047619047619047616,0.30319938048099476,0.10193811492284849,nan,nan,nan,nan
172,704512,-45.727755900401526,95.30952380952381,0.07142857142857142,0.3077132769505538,0.09681922514435082,nan,nan,nan,nan
173,708608,-43.83384687386542,91.20454545454545,0.09090909090909091,0.28833401846614753,0.10119199951771986,nan,nan,nan,nan
174,712704,-43.992816058130074,96.5,0.023809523809523808,0.247206586607111,0.09257189718274665,nan,nan,nan,nan
175,716800,-46.820119283759105,96.88095238095238,0.023809523809523808,0.283751272285978,0.11173198225774936,nan,nan,nan,nan
176,720896,-47.366336452632204,96.97619047619048,0.047619047619047616,0.29026933790494996,0.1109971839136311,nan,nan,nan,nan
177,724992,-48.7789717160468,99.4390243902439,0.0,0.30583104981881815,0.11634129494792078,nan,nan,nan,nan
178,729088,-44.201062942033666,97.5,0.07142857142857142,0.2412564289490027,0.09400961199952733,nan,nan,nan,nan
179,733184,-45.12794034795971,96.73809523809524,0.047619047619047616,0.2878822914457747,0.09235327207439002,nan,nan,nan,nan
180,737280,-44.884338191687824,97.5,0.023809523809523808,0.2763611792276303,0.09658844866568134,nan,nan,nan,nan
181,741376,-45.02599012396462,95.9047619047619,0.07142857142857142,0.29349340604884283,0.0975243357409324,nan,nan,nan,nan
182,745472,-44.14735389980479,90.53333333333333,0.08888888888888889,0.2973661212871472,0.10384577380286322,nan,nan,nan,nan
183,749568,-43.305318176776474,94.11627906976744,0.06976744186046512,0.26778575509440067,0.08815921747753787,nan,nan,nan,nan
184,753664,-45.51809096964126,97.16666666666667,0.023809523809523808,0.26993577927351,0.1043563967215873,nan,nan,nan,nan
185,757760,-44.91612361663132,97.16666666666667,0.047619047619047616,0.27751029564422514,0.0896966738759407,nan,nan,nan,nan
186,761856,-42.94247396528425,96.66666666666667,0.07142857142857142,0.22503001535577433,0.08494004305629503,nan,nan,nan,nan
187,765952,-41.88087415566729,90.8409090909091,0.09090909090909091,0.25760254936970095,0.09361849098720333,nan,nan,nan,nan
188,770048,-45.64036527566519,97.58536585365853,0.0,0.27510044487511237,0.10248608918996846,nan,nan,nan,nan
189,774144,-45.655982403611134,97.6829268292683,0.0,0.2844498708117299,0.10152742416575188,nan,nan,nan,nan
190,778240,-43.686540348714864,91.5,0.06818181818181818,0.27762725216929207,0.10056719277054071,nan,nan,nan,nan
191,782336,-45.210495885017735,96.4047619047619,0.047619047619047616,0.26655845521461397,0.10522548614868096,nan,nan,nan,nan
192,786432,-45.33134136724659,97.47619047619048,0.023809523809523808,0.31598886674536125,0.10269772190423239,nan,nan,nan,nan
193,790528,-47.504262893335785,99.95,0.0,0.2911515587940812,0.10269683394581079,nan,nan,nan,nan
194,794624,-43.43473867502858,96.16666666666667,0.023809523809523808,0.2720841096847185,0.08915646487314786,nan,nan,nan,nan
195,798720,-46.07454695031373,98.60975609756098,0.0,0.2871395347685349,0.10478915501295066,nan,nan,nan,nan
196,802816,-44.126495618196515,94.48837209302326,0.046511627906976744,0.2696236195259316,0.09372449774554996,nan,nan,nan,nan
197,806912,-44.210063895581754,97.33333333333333,0.023809523809523808,0.244193118154293,0.0947891277748914,nan,nan,nan,nan
198,811008,-43.677646727957494,92.56818181818181,0.09090909090909091,0.26625244694084604,0.09798919263465161,nan,nan,nan,nan
199,815104,-43.79449994737736,95.19047619047619,0.07142857142857142,0.28104079113386216,0.08552136008317272,nan,nan,nan,nan
200,819200,-44.29775545434836,94.46511627906976,0.046511627906976744,0.26688363628332007,0.10164556717283504,nan,nan,nan,nan
201,823296,-47.25665279898867,99.17073170731707,0.0,0.27504809564206656,0.1049946968602698,nan,nan,nan,nan
202,827392,-46.185351238877786,97.26190476190476,0.023809523809523808,0.2730088551484403,0.10656731438246511,nan,nan,nan,nan
203,831488,-44.96819622952254,96.88095238095238,0.047619047619047616,0.29289231331841575,0.09663704501110174,nan,nan,nan,nan
204,835584,-46.111065071472865,94.20930232558139,0.06976744186046512,0.2743591844039254,0.10257282621378816,nan,nan,nan,nan
205,839680,-43.15736296428851,95.33333333333333,0.047619047619047616,0.2549708280712366,0.09115517946581046,nan,nan,nan,nan
206,843776,-44.561935270997125,95.20930232558139,0.06976744186046512,0.2719811354438926,0.0947879346217527,nan,nan,nan,nan
207,847872,-43.487506467088096,96.57142857142857,0.09523809523809523,0.23128625635235084,0.08470794758094209,nan,nan,nan,nan
208,851968,-46.92231759294602,99.02439024390245,0.0,0.27182351398031884,0.10837223912339385,nan,nan,nan,nan
209,856064,-49.30951890540614,99.1219512195122,0.0,0.3184506812291901,0.1100433352062615,nan,nan,nan,nan
210,860160,-47.31349186249069,97.16666666666667,0.023809523809523808,0.2852807571180165,0.11238774211545076,nan,nan,nan,nan
211,864256,-43.878208811752586,95.38095238095238,0.07142857142857142,0.26034872267129167,0.09408298491810758,nan,nan,nan,nan
212,868352,-43.47498968974538,95.47619047619048,0.047619047619047616,0.2725901605029191,0.0982720801784169,nan,nan,nan,nan
213,872448,-45.90987322727741,97.90243902439025,0.0,0.27606233754536,0.10210063426596362,nan,nan,nan,nan
214,876544,-46.412583930619874,93.76744186046511,0.046511627906976744,0.3071282141257164,0.1089331264239411,nan,nan,nan,nan
215,880640,-42.70974178919131,93.27906976744185,0.06976744186046512,0.25647354985284077,0.09714148225544324,nan,nan,nan,nan
216,884736,-47.12866601322942,97.92682926829268,0.0,0.31678528574908654,0.09874284008472431,nan,nan,nan,nan
217,888832,-45.42275043967415,95.78571428571429,0.023809523809523808,0.27920197283050846,0.10589582468604758,nan,nan,nan,nan
218,892928,-44.848236265320324,97.33333333333333,0.023809523809523808,0.25608144274779726,0.10594140427807967,nan,nan,nan,nan
219,897024,-47.17035811252552,99.8048780487805,0.0,0.2923536562338108,0.09902749483178301,nan,nan,nan,nan
220,901120,-47.52730145311383,99.07317073170732,0.04878048780487805,0.2808304369767628,0.09353221964272784,nan,nan,nan,nan
221,905216,-45.097792273551654,95.85714285714286,0.047619047619047616,0.2776029217943904,0.09909814727004795,nan,nan,nan,nan
222,909312,-46.055793756277055,96.11904761904762,0.023809523809523808,0.30649928626648726,0.1025510823930658,nan,nan,nan,nan
223,913408,-41.25124506548591,95.16279069767442,0.06976744186046512,0.22856071745153778,0.08396420985200377,nan,nan,nan,nan
224,917504,-47.82948634444184,98.5609756097561,0.024390243902439025,0.3020402876342215,0.10702993616280032,nan,nan,nan,nan
225,921600,-47.2187424908259,97.52380952380952,0.023809523809523808,0.31430317936021657,0.10926191539814074,nan,nan,nan,nan
226,925696,-45.04897444592838,98.34146341463415,0.024390243902439025,0.2713619953293989,0.0899573944100156,nan,nan,nan,nan
227,929792,-46.09615930994212,98.4390243902439,0.0,0.3046932858301372,0.11128546229404647,nan,nan,nan,nan
228,933888,-46.68031148251355,98.53658536585365,0.0,0.30798831009646743,0.09005044850452644,nan,nan,nan,nan
229,937984,-47.2795453317308,98.63414634146342,0.0,0.28880847695215445,0.10656346903159851,nan,nan,nan,nan
230,942080,-44.29026202917758,95.9047619047619,0.047619047619047616,0.2687723628644432,0.10429427896936734,nan,nan,nan,nan
231,946176,-46.78619622598962,96.61904761904762,0.023809523809523808,0.301667275395067,0.0989974042223323,nan,nan,nan,nan
