epoch,env_steps,avg_ep_return,avg_ep_len,success_rate,avg_final_goal_dist,avg_min_goal_dist,policy_loss,value_loss,entropy,loss
1,4096,-49.7253193969314,97.65853658536585,0.024390243902439025,0.3480411575789132,0.1267343722738144,-0.010494627675507217,56.472117161750795,1.6758189521729947,56.461622309684756
2,8192,-46.501120296702396,97.7560975609756,0.0,0.3085754703639484,0.12004368243420996,-0.010097365416004322,47.64388754367828,1.6744430974125861,47.63379015922546
3,12288,-44.71438535841347,97.85365853658537,0.0,0.2905397564172745,0.11326619914573867,-0.011090467337635346,43.46782624721527,1.6721648082137108,43.45673577785492
4,16384,-39.58610487766196,92.02272727272727,0.06818181818181818,0.23156388599256222,0.09613996380093423,-0.010068746109027416,36.93675718307495,1.6705607771873474,36.92668838500977
5,20480,-42.644506717554975,97.0952380952381,0.023809523809523808,0.2756056914638196,0.09771365175644557,-0.0090465618588496,38.23829076290131,1.6670588746666908,38.22924408912659
6,24576,-35.90432359913069,94.13953488372093,0.09302325581395349,0.19235850511075453,0.07306941100504509,-0.01075657545006834,26.183720445632936,1.6644255295395851,26.1729639172554
7,28672,-37.1294497851573,92.43181818181819,0.11363636363636363,0.20763003851541065,0.08083714913068847,-0.009022900185664184,29.47009789943695,1.6624204859137535,29.461074948310852
8,32768,-35.216972607616675,91.5,0.13636363636363635,0.1901527740357613,0.06591119839471173,-0.010884101805277168,26.66572924852371,1.660906233638525,26.654845130443572
9,36864,-34.75231062660386,95.73809523809524,0.09523809523809523,0.1513222179242543,0.06266131309703701,-0.009701563918497413,22.007780683040618,1.6591049447655677,21.998079097270967
10,40960,-31.21393905036863,88.41304347826087,0.1956521739130435,0.13781057233395783,0.06351993909186643,-0.00829143080918584,20.415492141246794,1.656326075643301,20.40720076560974
11,45056,-29.615095464453812,89.02222222222223,0.2,0.10750289437257582,0.04489975089414252,-0.01029897399712354,17.276218807697298,1.6543353267014027,17.265919822454453
12,49152,-29.31584891686531,90.95454545454545,0.11363636363636363,0.1024486063767902,0.04741564822721888,-0.010368412235402502,15.59727014899254,1.6530421450734138,15.586901712417603
13,53248,-25.522820563611948,83.22448979591837,0.2857142857142857,0.0862820624202794,0.03619015496224165,-0.008974162346567028,13.579407161474228,1.650446291267872,13.570432978868485
14,57344,-23.265436843030518,77.84615384615384,0.46153846153846156,0.06647352846070695,0.03454529562553104,-0.011803649074863642,12.428433102369308,1.6483283832669258,12.416629445552825
15,61440,-23.90089730975423,78.46153846153847,0.4230769230769231,0.06438803768609293,0.03452407291982896,-0.009574027342023329,13.058748066425323,1.6463603757321834,13.049174040555954
16,65536,-20.35871402879557,74.43636363636364,0.5454545454545454,0.0470276370475238,0.024341935037889263,-0.009716726461192593,9.8819022834301,1.644667537510395,9.872185534238815
17,69632,-21.896365458986494,79.84313725490196,0.43137254901960786,0.05195066199510121,0.025976530787553274,-0.009464650601148605,9.728324425220489,1.642812193930149,9.718859773874282
18,73728,-17.157259371134785,64.23809523809524,0.6507936507936508,0.03625896859854933,0.02184100765439253,-0.00970834725885652,9.181535255908965,1.6414601504802704,9.171826940774917
19,77824,-15.785194002729263,62.184615384615384,0.6923076923076923,0.03392600647818584,0.019776784671613805,-0.009033025271492079,8.48343521654606,1.6400629721581936,8.474402186274528
20,81920,-14.971109732587658,58.98550724637681,0.782608695652174,0.0278438210716822,0.019376465652569914,-0.011261975052184426,8.305356115102768,1.638093563169241,8.294094142317771
21,86016,-13.638859116096466,55.23287671232877,0.7808219178082192,0.02598055966887368,0.01867441750731166,-0.011020076429122127,7.965896260738373,1.6358645468950272,7.95487619638443
22,90112,-13.219370079205571,54.57333333333333,0.8,0.026613684644301732,0.018439464593927066,-0.009536366566317156,7.662372648715973,1.6304285734891892,7.652836292982101
23,94208,-10.924231039895393,47.28235294117647,0.8235294117647058,0.024855812282904104,0.017493766212068936,-0.010118628741474822,7.730899825692177,1.6235830575227737,7.720781227946281
24,98304,-10.670054299233216,46.03409090909091,0.8522727272727273,0.02290505824864588,0.01778039545752108,-0.011393049519392661,7.752830591797829,1.6190779007971288,7.741437527537346
25,102400,-9.205603870636265,41.06122448979592,0.9081632653061225,0.01920599733213229,0.01643701634673896,-0.01488546616747044,7.768630811572075,1.617709794640541,7.753745344281197
26,106496,-9.175492350169515,41.59183673469388,0.8877551020408163,0.019742138127853373,0.01639428340867922,-0.010250142277800477,7.664970517158508,1.6160021767020225,7.65472038090229
27,110592,-7.9705161346936215,36.788990825688074,0.9357798165137615,0.01795925318323281,0.016527169020931928,-0.010627191315870732,7.587190011143685,1.6125883132219314,7.5765627950429915
28,114688,-7.254250919371696,34.52542372881356,0.9067796610169492,0.019153184809927212,0.017011422427150154,-0.011334163491846993,7.375677666068077,1.6080787368118763,7.364343503117562
29,118784,-6.138115735224611,30.08823529411765,0.9411764705882353,0.0167719810098574,0.015985230227028403,-0.010892175993649288,7.412675586342812,1.6029964342713356,7.4017834067344666
30,122880,-6.7547986542328315,33.16260162601626,0.9349593495934959,0.017147835429258098,0.01572060731345621,-0.010685995948733762,6.819956392049789,1.5989621311426163,6.809270370006561
31,126976,-5.608531046360004,28.368055555555557,0.9513888888888888,0.017454052896937355,0.016536489281053137,-0.012460332171758636,6.893398633599281,1.596403031051159,6.880938318371773
32,131072,-5.065293770340139,25.993630573248407,0.9554140127388535,0.016767953019767145,0.016012335197620426,-0.011922058736672625,6.672971740365028,1.5906235210597515,6.661049681901932
33,135168,-4.728421226063532,24.375,0.9523809523809523,0.01670438715102916,0.015671445908083115,-0.013650191189663019,6.990567210316658,1.5839708499610423,6.976917028427124
34,139264,-4.456350837067946,23.641618497109828,0.9653179190751445,0.016353853660597967,0.01599398273651655,-0.011603578698122874,6.121733543276787,1.5803990840911866,6.110129964351654
35,143360,-4.133193378613666,22.406593406593405,0.9505494505494505,0.016569258237083617,0.016089662921021354,-0.011656319102621637,6.473465678095818,1.575845830142498,6.461809334158898
36,147456,-3.5509641935921366,19.658653846153847,0.9663461538461539,0.0162452644223007,0.015554199762006577,-0.011818040232174098,6.2689868181943895,1.5697808749973774,6.257168787717819
37,151552,-3.7396660754018973,21.287958115183248,0.9476439790575916,0.0170473979867712,0.0158084175050873,-0.012545582180609926,5.998994809389115,1.5639947563409806,5.986449202895164
38,155648,-4.126708996590907,22.853932584269664,0.9382022471910112,0.016882616999752693,0.015976475252837904,-0.010474701257771812,5.312105163931847,1.556530775129795,5.301630452275276
39,159744,-3.602107729493555,20.575757575757574,0.9343434343434344,0.016984497394525642,0.016246144217674178,-0.011448562689474783,4.806004041433335,1.5513355419039727,4.794555476307869
40,163840,-3.3587021922089595,19.495238095238093,0.9476190476190476,0.017042905290699784,0.01607494631316513,-0.00971300765813794,5.0690680801868435,1.5477883093059064,5.059355062246323
41,167936,-2.983933530073158,17.95614035087719,0.956140350877193,0.016411010682452144,0.015713631600272237,-0.011005009840300773,4.78235629349947,1.5437514401972294,4.771351270377636
42,172032,-2.926759849570938,17.429787234042553,0.9617021276595744,0.0163628300047539,0.015954484860908162,-0.012395358688081615,4.464661453664303,1.5382511913776398,4.452266123890877
43,176128,-3.229868587030309,19.412322274881518,0.933649289099526,0.016794366160654838,0.015823710214355476,-0.010300690680742264,4.191424570977688,1.531169594079256,4.181123873591423
44,180224,-3.24957851307063,19.1866028708134,0.9330143540669856,0.017117757805841464,0.01593603777618963,-0.011310989115736447,4.216895219683647,1.524935968965292,4.205584236979485
